file_name,transcript,label
5_0_d2018.wav,"Oh, about ten miles. It takes me about an hour.",inform
1_1_d856.wav,"Would you tell me the nature of the problem, sir?",question
6_1_d2091.wav,There it is! It’s in front of you.,inform
6_1_d1987.wav,You can say that. I can actually sing some of them now.,inform
9_1_d103.wav,It was made four thousand years ago. It's priceless!,inform
2_1_d887.wav,"Then, buy a bottle of soft drink.",directive
6_0_d2271.wav,I prefer the old style of dance because I enjoy holding a pretty girl like you closely.,commissive
7_1_d2450.wav,What's the gate number?,question
3_0_d489.wav,"Oh, did you?",question
9_1_d280.wav,"Now, if you'll just sign here, the Mac is all yours.",directive
0_1_d1832.wav,Is there anything I can do?,question
9_0_d1649.wav,How about comedy? I need something to get my mind off the frightening images I have from the Sixth Sense.,directive
3_1_d1632.wav,That sounds like a good idea.,commissive
0_1_d349.wav,The time has come to say goodbye.,inform
4_0_d1382.wav,And when is your son's birthday?,question
9_1_d1247.wav,You are welcome.,inform
7_1_d556.wav,"There are two more, one is orange and the other is pink. I have bought them all.",inform
14_1_d1406.wav,I'm always at your service.,inform
1_1_d2487.wav,I thought you were supposed to put them in some kind of burner with a candle...,inform
3_0_d1238.wav,"Oh, then it's my honor to be here with you. I can see now why you've been so curious about the bar. You like this place?",question
12_0_d713.wav,"Oh, that's good. I guess the caddies were pleased.",inform
3_1_d2491.wav,"Well, you know me. I can always eat pizza or spagetti.",commissive
4_0_d735.wav,"Marty Smith. M-A-R-T-Y, S-M-I-T-H",inform
3_1_d1148.wav,"Well, do you have the same in black?",question
0_0_d69.wav,Hello.,inform
3_0_d1060.wav,She is a beautiful bride.,inform
9_0_d812.wav,"I concentrate mostly on my legs, chest, arms and stomach.",inform
3_0_d646.wav,"OK, you mean the vacant one on the left?",question
10_0_d1673.wav,Oh dear! What a pity! Are you sure you lost the wallet in the theatre?,question
6_0_d758.wav,"Sure, I love salad!",commissive
8_1_d2361.wav,I'd like to have an ice cream.,inform
3_1_d2135.wav,"OK, I'll find the time to relax soon.",commissive
8_1_d1997.wav,"Ah. The Royal, I think.",inform
1_1_d2022.wav,Are they coming to Chicago again?,question
4_0_d1116.wav,No. Worse than that. I have a flu. I'm in bed with a fever.,inform
