file_name,transcript,label
2_0_d1.wav,Let me pay for it now.,directive
12_0_d2.wav,"Hold the line, please. I'll put your call through.",directive
5_0_d9.wav,"Take some with you next time, just in case.",inform
12_1_d10.wav,See you.,inform
5_0_d13.wav,"Don't worry, we can go tomorrow morning. It opens at eight.",directive
7_0_d13.wav,Let's take a walk for a half an hour. My sister will get here at about 8: 30PM and then we can all go out to dinner.,directive
1_0_d28.wav,Stay away from me.,inform
0_0_d29.wav,"Look, Cindy. This is a photograph I took during my trip to Australia.",inform
8_0_d29.wav,Guess!,inform
8_0_d30.wav,Don't worry. I'll help you with it later.,directive
0_0_d31.wav,"Excuse me, do you have A tale of Two Cities? I'd like a copy of it.",directive
12_1_d32.wav,"Don't worry. I think in most cases, children are the glue that keeps a family together.",inform
8_0_d42.wav,Come on. It’s no trouble at all.,directive
2_1_d48.wav,"Let me guess, from Sarah. It looks like something she would drive.",inform
10_0_d50.wav,"Let me see. Yes, Mary. Let's make it next Wednesday.",commissive
9_1_d52.wav,Umm not me. I'm too hot and I'm too tired.,inform
13_1_d52.wav,Get out of it! It wasn't as good as you think.,inform
6_0_d59.wav,Don't tell me anything about it. I want to read it for myself.,directive
7_1_d69.wav,Don't worry. My friend says he can always arrange his schedule around your schedule.,directive
9_1_d69.wav,Let's do it this way. I'll take him to your place this Saturday. Then you two can make a schedule.,directive
10_0_d69.wav,Make sure you come here before noon. I will be picking up my friend at the airport in the afternoon.,directive
17_1_d69.wav,See you.,inform
0_1_d71.wav,Excuse me!,inform
1_0_d72.wav,"Let's get the table wares we need first, and then stand in the line.",directive
3_0_d72.wav,Let's stand in the line now.,directive
3_0_d76.wav,"Come on, Yi jun. It's lots of fun. You've seen football played on TV.",inform
3_1_d81.wav,"Think of a deep bathtub that you can swim in, but against a current.",directive
10_0_d84.wav,Please read the instructions on the copier.,directive
2_0_d92.wav,Tell me about it. I'm interested.,directive
3_1_d94.wav,Forget it! It was a bitter pill for me to swallow.,inform
4_0_d96.wav,Tell him I was asking about him.,directive
12_0_d97.wav,Save it until you've served dishes.,commissive
3_0_d102.wav,Let me tell you. First you must buy a ticket.,directive
4_0_d104.wav,See that. It's so dangerous. My mom would never allow me to do that.,directive
3_0_d105.wav,Take the same number bus going other direction. There’s stop right cross the street.,directive
4_1_d107.wav,Don't worry. You'll do better next time.,inform
1_1_d108.wav,Send an ambulance fast! My husband is having a heart attack!,directive
2_0_d108.wav,Slow down and tell me your address.,commissive
9_0_d109.wav,Please go over there to weigh them.,commissive
3_0_d116.wav,"Let me stop my car for check. Oh, my god. I got a flat tyre.",inform
8_1_d122.wav,Come on. You just haven’t met the right person and I think that you work too much. You should learn how to entertain yourself and enjoy life.,directive
11_0_d122.wav,Have a nice weekend.,inform
15_0_d122.wav,See you.,inform
3_1_d125.wav,Tell him I hope he's better soon.,inform
1_1_d137.wav,Give me a chance to explain. I was on my way and I had an accident.,inform
10_0_d138.wav,Use the number on the back of your library card.,directive
1_1_d140.wav,"Give me a six-piece chicken nuggets, a large fry and a large Coke.",inform
13_1_d141.wav,Remember us for all your computer needs.,directive
2_1_d144.wav,"Let me see. Yes, we have one room left. You're lucky. It's the last one.",inform
10_1_d144.wav,Please fill out this registration card. Here is your key. You can park your car in front of our room. Check - out time is noon.,directive
6_1_d147.wav,Umm the Brazilian team versus the American team. Don't miss it.,inform
13_1_d150.wav,Let me think about it.,inform
14_1_d153.wav,Don't mention it. That's what friends are for!,inform
0_0_d159.wav,Please help yourself at your dishes. I hope you’ll enjoy what you’ve got.,directive
8_0_d161.wav,Don't worry. We will come back again a little later.,commissive
5_1_d166.wav,Go straight ahead through the intersection.,inform
6_0_d166.wav,"Wait, let me write this down... Alright, I'm ready.",inform
7_1_d166.wav,"Keep walking till you pass the square, then turn right. Walk past two lights and turn left at the third.",inform
9_1_d166.wav,Keep walking and look for a tall building.,inform
5_1_d189.wav,Take it easy. We should be able to make it unless we get caught in a traffic jam.,inform
7_1_d189.wav,Don't worry. The traffic is smooth. You will be there in time for your flight.,inform
9_1_d190.wav,"Don't mention it, umm I'll just wrap this up for you.",inform
1_1_d193.wav,"Go to Gate fifty six, the plane is now boarding, you must hurry.",inform
2_0_d193.wav,Show me the fastest way to get there.,directive
5_0_d198.wav,Go to yahoo.com and click on “Travel” and “Tickets”. They’ll be about a billion sites to look at.,directive
4_0_d200.wav,Be sure to get to the sports hall at nine o'clock on Sunday morning.,directive
14_1_d203.wav,"Let me think. You could get an Indian or Thai vegetable curry, or you could get some Kimchi.",inform
2_1_d212.wav,Please! You can do it. Their clothes are all laid out on the bed.,directive
6_1_d212.wav,Don't worry! Today they are wearing dresses!,inform
0_0_d215.wav,"Give me scotch, please.",directive
3_0_d223.wav,Please give me a piece of pie first.,directive
9_0_d230.wav,"Please fill out this form, and then take your parcel to the counter on my left-hand side.",directive
11_1_d231.wav,Come on! I believe you will succeed.,inform
5_1_d233.wav,"Sign here, please.",directive
2_1_d236.wav,Don't you know? Tomorrow is Father's Day.,question
4_1_d243.wav,Don't be silly. We have reached the age to take the responsibility by ourselves.,inform
7_1_d247.wav,Leave me alone.,inform
3_0_d249.wav,Come on. We are going to be late.,commissive
3_0_d250.wav,Take care and give my best to your parents.,inform
10_1_d252.wav,"Look, dear. It’s over there.",inform
8_0_d253.wav,Let me dig my VISA out of my purse.,inform
6_1_d254.wav,Don't make such a fuss. I'm sure you will like today's programme.,inform
4_1_d255.wav,Check out this article. It says smoking can lead to lung cancer.,inform
4_0_d256.wav,"Wait, you love salmon, don't you? They have the best salmon pasta.",question
7_1_d258.wav,Let's try it!,inform
6_0_d261.wav,"Fill out this exchange memo, please.",directive
8_0_d261.wav,"Wait a second, please... These are twenty four thousand sixty RIBs and the receipt, please check them.",directive
12_1_d266.wav,Wait and see. I want to try horseback riding after fishing. It looks very exciting and fun.,inform
4_1_d272.wav,"Don't push your luck, Dave.",inform
6_0_d277.wav,Please put your name on this list.,directive
3_0_d281.wav,Let's go under the tree.,directive
3_1_d283.wav,Come by any time.,inform
1_0_d286.wav,Don't tell me it affects our flight.,inform
0_1_d291.wav,Please lend me some money.,directive
1_1_d294.wav,"Come in, please.",commissive
1_1_d297.wav,Let's plan a surprise party for him!,directive
2_1_d298.wav,"Please forgive me, but I have to leave. I feel terrible but...",inform
3_0_d299.wav,"Please cut the sides shorter, but not so much at the back.",directive
0_1_d310.wav,"Guess what, Gilly? I won both bids.",question
8_1_d315.wav,Let's give Malia a call and ask her for her help right now.,directive
4_0_d318.wav,"Face it, you don't like action movies because you're a snob.",inform
6_1_d319.wav,Tell me about it.,inform
0_1_d321.wav,"Excuse me, driver. Let me off here, please.",directive
6_0_d323.wav,Don't forget to call your host mother to tell her.,directive
1_1_d326.wav,Take the books out of the bookcase. Put them in this box.,inform
3_1_d326.wav,Take the magazines out of the bookcase. Put them in that box.,directive
2_0_d328.wav,"Umm what kind of room would you like, ma’am? We got single rooms, double rooms, standard rooms, suites and deluxe suites.",question
2_0_d330.wav,"Let me check. Yes, we have.",inform
7_1_d333.wav,"Compare with speaking, yes! But things are not good as you expecting!",commissive
12_0_d343.wav,Don't be too upset. It’s not the end of the world.,directive
5_1_d344.wav,Send out an application through Job-wanted on the website.,directive
0_0_d352.wav,"Excuse me, I bought this sweater yesterday. But when I got home and tried it on, I found it’s too small.",inform
4_1_d353.wav,"Don't mention it. You know, we’re old friends.",inform
4_1_d356.wav,Come on. It's on me.,directive
6_1_d356.wav,Don't be silly. I'll take you anywhere you wanna go.,directive
1_0_d360.wav,Let me weigh them for you. One-point-five dollar.,inform
15_1_d365.wav,Try not to take on more than you can handle.,directive
8_1_d366.wav,Please be quick.,directive
0_1_d371.wav,"Look, George, There's the Great Wall.",directive
7_1_d373.wav,Let's go there for lunch! I'm up for an adventure!,inform
4_1_d375.wav,Please sit down. Help yourself just like you are at home.,directive
0_0_d377.wav,"Excuse me, ma'am, the toilet in my room doesn't flush.",inform
6_1_d381.wav,Don't worry. I'll let you know when we get there.,inform
5_0_d382.wav,Don't make it too short. I just want a trim.,inform
2_1_d384.wav,"Hurry up, the show is about to start.",directive
4_0_d386.wav,Please double space it and print it out on the laser printer so I can read it easily.,directive
6_0_d386.wav,Please type it in a formal style.,directive
3_1_d387.wav,"Let me see. I am terribly sorry, sir. That should be eighteen dollars.",commissive
11_0_d388.wav,Let's do it.,commissive
2_0_d394.wav,Look at the ice there hanging from the eaves.,directive
3_1_d395.wav,Don't worry. I'll call out the stops.,commissive
6_1_d398.wav,"Rise and shine, sleepyhead.",directive
13_0_d399.wav,Be careful.,inform
7_0_d400.wav,Make it two.,inform
6_0_d401.wav,Don't be so modest. I'm sure you can dance it very well. Let's dance it now.,directive
0_0_d403.wav,Excuse me. I wonder if you can help me.,directive
3_1_d403.wav,Please tell me where your daughter's home is.,directive
5_1_d403.wav,Turn right at the second traffic light and you will see it on your left.,directive
2_1_d405.wav,Let me give you a hand. The author is...,directive
9_0_d408.wav,Got it.,inform
4_1_d409.wav,"Put your luggage on the scale, please. Oh, your luggage is overweight.",inform
15_0_d411.wav,Please accept this tip.,directive
13_0_d414.wav,Don't worry about money. I'll treat you tonight.,directive
3_0_d416.wav,"Umm a twin room, please.",directive
4_1_d416.wav,"Hold on, please.... I'm afraid we're fully booked. The only room available at the moment is a suite.",commissive
1_0_d421.wav,Check out please.,directive
4_1_d430.wav,"Please wait a moment while I check availability. Ah, I'm sorry, sir. We only have a double room available now.",commissive
1_1_d431.wav,Buy more and get more special discount coupons.,inform
0_1_d433.wav,"Look, Jim. That man just fell down over there.",inform
2_0_d440.wav,Umm why? We can leave school earlier that day.,question
4_1_d441.wav,Stop acting like this. Say away!,directive
5_0_d441.wav,Umm her standard for selecting life partner is a little higher. I can not accept that.,commissive
8_1_d441.wav,Give her up.,inform
4_1_d443.wav,Don't worry. All things are difficult before they are easy.,directive
7_0_d446.wav,Let’s meet at the park at six.,inform
8_1_d446.wav,See you then.,inform
0_1_d453.wav,"Let me suggest this one. It's an excellent watch, it looks good, and it's only hundred dollars.",directive
4_0_d454.wav,Umm the people don’t really work out there. They just stand around and talk all the time.,inform
0_1_d455.wav,Guess what I've brought for you.,directive
0_1_d457.wav,"Look at the catalogue, John. I think I want to get this red blouse.",directive
2_0_d458.wav,"Come on, nothing can be that bad.",inform
14_0_d458.wav,"Cheer up, Nada. You'll be fine.",inform
4_0_d461.wav,Don't worry about it.,inform
3_0_d464.wav,Give me a screwdriver on the rocks.,directive
3_0_d479.wav,Let me see. Hundred dollars.,inform
4_1_d486.wav,Please put your baggage on the scale.,directive
0_0_d488.wav,"Tell me about your brother and sister, Sue.",directive
2_1_d491.wav,Look at the view from the window.,directive
10_0_d498.wav,Let me see. Yes. I will buy a plane for you. Umm….There is no traffic up there.,inform
8_0_d501.wav,Let me show you. We have this rose color. We also have different shades of beige.,inform
10_0_d504.wav,"Let me look. Let’s see … umm, they’ve got one in blue, green, pink, black... and white. Here you are.",inform
0_1_d505.wav,Look! There's even a built-in handle to carry it with.,inform
3_1_d518.wav,"Apply some of the ointment, and rub it into the skin.",directive
6_0_d520.wav,Look! It looks as if it is going to rain.,inform
3_1_d524.wav,Let me take your temperature with a thermometer.,directive
7_0_d529.wav,Take much and you can have them six yuan per kilo.,inform
9_1_d533.wav,Take care of yourself and remember to keep in touch.,inform
2_0_d536.wav,Umm what about 'Farewell My Concubine'? I've been wanting to see it for a long time.,directive
3_0_d540.wav,Please look at the sky. Don't you see the dark clouds? It's going to rain soon.,commissive
15_1_d543.wav,Let me take a look at that. I can't stop the bleeding. We need to go to the hospital.,directive
5_0_d548.wav,Let’s go downtown and pick up some fashionable clothes for you.,inform
7_1_d549.wav,Don't mention it.,inform
6_0_d550.wav,Don't worry. I’ve got some acid here. It will help dissolve the hair down there.,inform
1_1_d551.wav,"Let me see. We’ll try, but I ’ m not sure that we can remove it.",commissive
3_0_d559.wav,let me put it this way. I've never seen a professional sports game in a stadium because I could never get myself to walk to the top of the stairs to sit down.,inform
5_0_d564.wav,Remind him to give you a locker tomorrow.,directive
7_0_d564.wav,Umm no. You have to buy your own. You'll have to go to a hardware store to pick one up.,directive
7_1_d567.wav,"Let me see. Yes, they are perfectly matched!",inform
4_0_d568.wav,Umm what are they? I’ll be careful.,question
5_0_d574.wav,Fill it up. I will have a tour tomorrow.,inform
9_0_d574.wav,Give me a quart of light oil.,directive
13_1_d575.wav,Don't mention it.,inform
0_1_d576.wav,Let's have lunch together today.,directive
1_0_d582.wav,"Let me check. Oh, oh! It’s at three:twenty five.",inform
3_0_d584.wav,Wait. We have to return to our homeroom and wait to be dismissed.,inform
5_0_d585.wav,Umm yes. I think I won't come here again next time.,inform
7_0_d590.wav,Please have them wrapped. I'll take them away.,directive
10_0_d604.wav,See you.,commissive
15_1_d605.wav,Let's get started with this game then.,directive
5_0_d607.wav,Go ahead.,commissive
6_0_d609.wav,Take it easy. The time for slow dance is the middle part of the party.,inform
7_1_d609.wav,Let's find a quiet seat and sit down for beverage.,directive
9_1_d609.wav,"Listen, it is waltz. I like the elegant step of the old styles.",inform
2_1_d611.wav,Let's get a soft drink.,directive
4_1_d612.wav,Let's see how much the bill is.,directive
5_0_d612.wav,Don't worry about it. Tonight is my treat.,commissive
12_0_d613.wav,Let me take a look at your abdomen. Lie down on your back and bend your knees up. it seems like you have a duodenal ulcer.,directive
6_1_d615.wav,See you tonight.,commissive
3_1_d621.wav,Let me see.,directive
14_0_d625.wav,See you then.,inform
4_0_d630.wav,Hang on a tick and I'll check for you. I'm sorry umm we have no record of that arriving.,commissive
0_1_d633.wav,"Excuse me, bags aren't permitted inside the supermarket.",inform
4_0_d637.wav,Tell me why you didn’t come to see me tonight then.,directive
8_0_d638.wav,"Laugh all you want, whatever. We need to get out of the heat.",inform
10_0_d638.wav,Give me a break. It's not funny.,inform
12_0_d638.wav,Hope so! Good thing is that autumn is just around the corner.,inform
0_1_d639.wav,"Put on the helmet, please.",directive
0_1_d643.wav,"Fill it up, please.",directive
9_1_d644.wav,Make your selection and hope for the best. Vending machines aren't all that reliable.,directive
3_1_d645.wav,Please fill out the form first.,directive
0_1_d646.wav,Excuse me. Can I change my seat with you? I want to sit beside my friend.,directive
3_1_d649.wav,Please show me your parcel order.,directive
5_1_d649.wav,Let me check your parcel number. Song Ping's parcel number should be CP zero six two three zero two two one five CN. Here is your parcel.,inform
7_1_d654.wav,Take care.,inform
8_0_d663.wav,Charge it to whatever account you like.,directive
7_1_d664.wav,Let's hurry. I'm starving!,directive
5_1_d668.wav,Don't worry. We will look it for you right now.,directive
2_0_d676.wav,Let's see. How about a nice shirt and tie? You can't go wrong there.,directive
2_0_d678.wav,Umm everything has been fine for the past several months.,inform
15_1_d678.wav,Don't worry. I'm sure our etiquette will become a natural part of your behavior as time goes by.,inform
0_0_d681.wav,"Excuse me. I bought this shirt yesterday, but I would like to refund it.",directive
1_1_d681.wav,"Give me the receipt, please.",directive
8_0_d682.wav,"Let me see here... yes, there's one left.",inform
0_0_d684.wav,Watch out! You're too close to the fire place.,directive
1_1_d684.wav,"Don't worry, but my clothes are made of leathers.",commissive
5_1_d684.wav,Be careful of yourself.,inform
3_1_d693.wav,Listen to the sound of nature! It's like music.,inform
9_0_d697.wav,"Get some snack foods, too, dude.",inform
5_1_d700.wav,Please come in for a cup of coffee.,directive
5_1_d703.wav,Umm your Rose is a fool.,inform
0_0_d704.wav,Come on! It's time to go!,directive
2_1_d705.wav,Please wait a moment. Let me check for you. The flight is FW seven one one and it arrives at ten a.m.,inform
1_0_d706.wav,Let me see. That one goes for seventeen dollars.,inform
4_0_d707.wav,"Be patient, miss. It'll just be a second.",directive
4_0_d712.wav,Please.,directive
5_1_d717.wav,"Wait a minute. This is your safe box key, don't lose it. You'll have to pay two thousand yuan if you lose the key.",directive
1_1_d724.wav,"Hold on, please.",commissive
1_0_d725.wav,"Come in, please.",commissive
4_0_d729.wav,"Please give me two fried eggs, two orders of toast and a cup of coffee.",inform
0_1_d732.wav,Excuse me! I don't have time to waste. I've been here almost one full hour!,inform
8_0_d743.wav,"Write down your name and address, give me the key, and I will check it out.",directive
5_1_d744.wav,Let's go.,commissive
0_0_d749.wav,"Give me some glasses please, Jane.",directive
5_1_d750.wav,Wait! Congratulations! You are the lucky customer of our anniversary celebration.,inform
12_0_d750.wav,Got it. Bye for now.,commissive
0_0_d756.wav,Look what you've done!,inform
8_1_d760.wav,Please take a seat.,directive
1_0_d762.wav,Don't worry. I'm almost finished.,inform
7_0_d769.wav,Please keep the change.,directive
0_1_d774.wav,Excuse me. You can't leave your car here.,inform
3_0_d776.wav,Let me see. We should go to buy some fruit first.,inform
13_0_d776.wav,Let's go to queue up. There are so many people in the lines.,directive
6_1_d783.wav,See. Here is the money.,inform
4_0_d785.wav,Umm my plans are to be there April fourteenth to the seventeenth.,inform
4_0_d786.wav,Got it.,inform
13_1_d788.wav,"Turn the lights off.Then, run the car and the heater only about fifteen minutes every hour.That will conserve the heat as long as possible.",directive
16_0_d789.wav,"Let's meet for lunch at eleven thirty and afterwards, we can head over there.",directive
0_0_d792.wav,"Come on, darling. We haven't got much time.",directive
3_0_d793.wav,"Jump in, I'll give you a ride.",directive
3_1_d795.wav,Let me take a look. Maybe I can figure it out.,directive
1_0_d796.wav,Umm yes. I once worked in a small company for one year.,inform
3_1_d798.wav,Believe it or not. Everybody is talking about it in the company.,inform
8_0_d799.wav,Let me wear you this diamond ring.,directive
4_0_d800.wav,Don't get ahead of yourself. Fat boy isn't yours yet.,commissive
3_0_d808.wav,"Umm the food station was as crowded as usual. I waited for twenty minutes for my sandwich, and when I finally got it the chicken was underdone.",inform
14_1_d811.wav,Let me think about it. What should I do? I think I will not give up.,inform
11_0_d822.wav,See you then.,inform
9_1_d831.wav,Check the local time before you call. You don't want to wake your friend up by accident.,inform
5_0_d832.wav,Go ahead. It will be safe with me.,commissive
0_0_d838.wav,"Wake up, Mary.",directive
1_0_d841.wav,Use them from the outside in.,inform
5_0_d841.wav,Let's look at our menus.,directive
